GEOID,NAME,total_speakers,shannon_entropy,english_share,spanish_share,asian_share,foreign_share,median_income,total_population,immigrant_share,state,log_median_income,log_total_population,entropy_quartile,high_diversity
45073,"Oconee County, South Carolina",74421,0.2625306435887858,0.9471385764770696,0.03888687332876473,0.00196181185418094,0.05286142352293033,49691,78314,0.03925224097862451,NA,10.813579109167462,11.268481665485314,2,FALSE
45075,"Orangeburg County, South Carolina",82351,0.1914203484715252,0.965331325666962,0.02526988136148923,0.00517297907736396,0.03466867433303788,36802,86953,0.01229399790691523,NA,10.51330747050632,11.373123021774925,2,FALSE
45077,"Pickens County, South Carolina",119120,0.25376200756362016,0.9561366689053056,0.0202568838146407,0.00815983881799865,0.04386333109469442,51032,125381,0.03424761327473859,NA,10.84020816592179,11.739112380549862,2,FALSE
45079,"Richland County, South Carolina",390645,0.46415128109023185,0.9121760165879508,0.04160810966478516,0.020322799472667,0.08782398341204933,54441,414660,0.05864804900400328,NA,10.904872825443134,12.935214186313496,4,TRUE
45081,"Saluda County, South Carolina",19068,0.49594274890420387,0.8459198657436543,0.13588210614642332,1.5733165512901197e-4,0.1540801342563457,43410,20292,0.07515276956436034,NA,10.67844510829364,9.91798199868658,4,TRUE
45083,"Spartanburg County, South Carolina",294674,0.4900172753103139,0.8957729558766637,0.0579318161765205,0.01423267746730285,0.10422704412333628,53757,313791,0.06635626898158328,NA,10.892229170068523,12.656482438181436,4,TRUE
45085,"Sumter County, South Carolina",99443,0.2977126949236833,0.9444003097251692,0.03424072081493921,0.0088291785243808,0.0555996902748308,46570,106675,0.03077572064682447,NA,10.748711835976422,11.577542108056202,3,TRUE
45087,"Union County, South Carolina",25787,0.06412345966165953,0.9893357117927638,0.00957846977159033,3.102338387559623e-4,0.01066428820723619,41117,27325,0.00856358645928636,NA,10.624176940269097,10.21555731304474,1,FALSE
45089,"Williamsburg County, South Carolina",29253,0.1648676887863069,0.9695415854784124,0.02327966362424366,0.00218780979728574,0.03045841452158748,35681,30810,0.01801363193768257,NA,10.482373613207027,10.335594591590713,1,FALSE
45091,"York County, South Carolina",257556,0.3952257756156569,0.9223819285902872,0.0436371119290562,0.011418875894951,0.07761807140971289,68555,273887,0.0578121634104576,NA,11.135391621790756,12.520470891547202,3,TRUE
46005,"Beadle County, South Dakota",16794,0.6284433203165122,0.8486364177682506,0.06728593545313803,0.05222103132070978,0.1513635822317494,53461,18338,0.13343876104264368,NA,10.886707695092223,9.816730688609846,4,TRUE
46009,"Bon Homme County, South Dakota",6575,0.3753295117349083,0.9279087452471484,0.02615969581749049,0.00197718631178707,0.07209125475285172,50195,6914,0.00853341047150708,NA,10.823670699125628,8.84130362048157,3,TRUE
46011,"Brookings County, South Dakota",32933,0.4279666231412347,0.9247259587647648,0.02043542950839583,0.01606291561655482,0.07527404123523518,57471,35115,0.06148369642602876,NA,10.95903575173321,10.46638366859312,3,TRUE
46013,"Brown County, South Dakota",36535,0.4039312295339118,0.9269467633775832,0.01924182290953879,0.02115779389626385,0.0730532366224168,61816,38988,0.04629629629629629,NA,11.03191750961342,10.5710091854571,3,TRUE
46015,"Brule County, South Dakota",4893,0.3220290941398114,0.9227467811158798,0.00551808706315144,2.0437359493153485e-4,0.07725321888412018,57181,5233,0.01605197783298299,NA,10.953976954355769,8.562740006372207,3,TRUE
46019,"Butte County, South Dakota",9719,0.07297824397232587,0.9876530507253832,0.01059779812737936,0,0.01234694927461677,49353,10295,0.01029626032054395,NA,10.80675383328753,9.23941361946189,1,FALSE
46023,"Charles Mix County, South Dakota",8561,0.30971010276037714,0.9366896390608572,0.00455554257680177,0.00292021960051395,0.06331036093914266,52348,9324,0.00815100815100815,NA,10.86566901117537,9.140347000155648,3,TRUE
46027,"Clay County, South Dakota",13357,0.3004209410943261,0.948716029048439,0.01085573107733772,0.02028898704798981,0.05128397095156101,51447,14076,0.04077863029269679,NA,10.848307430524256,9.552226498441476,3,TRUE
46029,"Codington County, South Dakota",26499,0.18170200281690413,0.9696214951507603,0.00886825917959168,0.0028302954828484,0.03037850484923954,57885,28133,0.02168272135925781,NA,10.96621356263983,10.244698543504514,2,FALSE
46033,"Custer County, South Dakota",8529,0.16045914274876427,0.9719779575565716,0.01782155000586235,0.00211044671122054,0.02802204244342832,64556,8826,0.01620213007024699,NA,11.075288343155712,9.085457189829492,1,FALSE
46035,"Davison County, South Dakota",18762,0.1650027946887685,0.97063212877092,0.01918771985929005,0.00245176420424261,0.02936787122908002,48267,19890,0.02237305178481649,NA,10.784503376319144,9.897972371848018,1,FALSE
46037,"Day County, South Dakota",5178,0.06765929221171117,0.9899575125531092,0.00617999227500965,5.793742757821553e-4,0.01004248744689073,46753,5452,0.00550256786500366,NA,10.75263370378095,8.603737792816423,1,FALSE
46041,"Dewey County, South Dakota",5189,0.4537086281672328,0.8649065330506841,0.01368279051840431,0,0.1350934669493159,45859,5841,0.00958739941790789,NA,10.733326750679169,8.67265729404031,3,TRUE
46047,"Fall River County, South Dakota",6446,0.199939236021021,0.9678870617437172,0.01023890784982935,0.00651566863170958,0.03211293825628292,51383,6721,0.01949114715072162,NA,10.84706265743734,8.812992231969966,2,FALSE
46051,"Grant County, South Dakota",6726,0.3652678786146711,0.9213499851323224,0.04073743681236991,0.01011002081474873,0.07865001486767764,65327,7125,0.0456140350877193,NA,11.087160706070168,8.871365005136852,3,TRUE
46057,"Hamlin County, South Dakota",5525,0.24900957390759604,0.9457013574660632,0.04416289592760181,0.00180995475113122,0.05429864253393668,67626,6104,0.03718872870249017,NA,11.121747803470134,8.716699572964293,2,FALSE
46065,"Hughes County, South Dakota",16375,0.20907680294341077,0.9634809160305344,0.01087022900763358,0,0.03651908396946568,69575,17560,0.00706150341685649,NA,11.150160586394092,9.773378867189107,2,FALSE
46067,"Hutchinson County, South Dakota",6669,0.31198015184858385,0.9359724096566202,0.02099265257159994,0.00449842555105713,0.06402759034337979,61290,7308,0.01614668856048166,NA,11.023371976479778,8.896724917497897,3,TRUE
46079,"Lake County, South Dakota",12040,0.1874516193019637,0.9632059800664452,0.02549833887043189,0,0.0367940199335548,63165,12747,0.02125990429120577,NA,11.053505629264135,9.453051228782922,2,FALSE
46081,"Lawrence County, South Dakota",24742,0.23958115601970192,0.961644167811818,0.0127718050278878,0.01010427612965807,0.03835583218818206,52146,25806,0.0284042470743238,NA,10.861802755665517,10.158362302011792,2,FALSE
46083,"Lincoln County, South Dakota",54659,0.3426900270156264,0.9393146599828024,0.01357507455313855,0.0077205949614885,0.0606853400171975,84260,58887,0.0434391291796152,NA,11.341662535533008,10.983375632205956,3,TRUE
46087,"McCook County, South Dakota",5102,0.1984973625053003,0.9633477067816544,0.01803214425715406,0,0.03665229321834573,66208,5543,0.02471585783871549,NA,11.10055658054527,8.620291149419804,2,FALSE
46093,"Meade County, South Dakota",26592,0.2509832486414431,0.95735559566787,0.02045728038507822,0.00643050541516245,0.04264440433213001,62275,28149,0.02174144729830544,NA,11.03931534013038,10.24526710895816,2,FALSE
46099,"Minnehaha County, South Dakota",177154,0.4761620576578913,0.9051446763832598,0.03615498379940617,0.00766564683834404,0.0948553236167402,63699,191682,0.07878152356507132,NA,11.061924142849904,12.16359302791155,4,TRUE
46101,"Moody County, South Dakota",6058,0.4909761552742705,0.9009574116870254,0.02756685374711125,0.03136348629910861,0.09904258831297463,61894,6508,0.02381684081130915,NA,11.0331785234415,8.780787468338929,4,TRUE
46102,"Oglala Lakota County, South Dakota",12825,0.6020313807487359,0.763196881091618,0.00366471734892787,0,0.236803118908382,31423,14277,0.00546333263290607,NA,10.355295387837243,9.56640512978922,4,TRUE
46103,"Pennington County, South Dakota",105157,0.25643616995461155,0.9581768213243056,0.01425487604248885,0.00905313008168738,0.0418231786756944,58278,112504,0.02481689539927469,NA,10.972979942630383,11.630744055550084,2,FALSE
46109,"Roberts County, South Dakota",9534,0.200800028884822,0.9629746171596392,0.01898468638556744,0.00157331655129011,0.03702538284036083,50877,10310,0.01260911736178467,NA,10.83716623401151,9.240869577011006,2,FALSE
46115,"Spink County, South Dakota",6064,0.2948485118061506,0.9366754617414248,0.01912928759894459,0,0.0633245382585752,62125,6438,0.01382416899658279,NA,11.03690376339893,8.769973211858753,3,TRUE
46121,"Todd County, South Dakota",9079,0.4678075802662341,0.8875426809119947,0.01354774754928957,0.02830708227778389,0.11245731908800528,24102,10308,0.02881257275902211,NA,10.090050103587338,9.240675571772256,4,TRUE
