GEOID,NAME,stability_index,stability_percentile
31159,"Seward County, Nebraska",-0.48270167690286014,7.192737430167598
42099,"Perry County, Pennsylvania",-0.44788459671800906,9.39245810055866
50025,"Windham County, Vermont",-0.5551043130444143,3.3170391061452515
27097,"Morrison County, Minnesota",-0.5771219566448231,2.5139664804469275
27061,"Itasca County, Minnesota",-0.5000173961492638,5.865921787709497
40037,"Creek County, Oklahoma",-0.44616879383364644,9.567039106145252
21087,"Green County, Kentucky",-0.5284115012350485,4.189944134078212
28113,"Pike County, Mississippi",-0.48725131579352693,6.94832402234637
36067,"Onondaga County, New York",-0.5280032216022055,4.2248603351955305
19157,"Poweshiek County, Iowa",-0.8711506939728243,0
19073,"Greene County, Iowa",-0.5997490565248771,1.7458100558659218
47113,"Madison County, Tennessee",-0.5070722888283126,5.377094972067039
36017,"Chenango County, New York",-0.5015398200429604,5.761173184357542
01039,"Covington County, Alabama",-0.6356854410354245,0.9427374301675978
05089,"Marion County, Arkansas",-0.6322132896751167,0.9776536312849162
17159,"Richland County, Illinois",-0.45737516957882857,8.69413407821229
17113,"McLean County, Illinois",-0.5199233512292571,4.67877094972067
42049,"Erie County, Pennsylvania",-0.4794666143600515,7.402234636871509
39151,"Stark County, Ohio",-0.5517095493542928,3.3868715083798886
29207,"Stoddard County, Missouri",-0.489236647589066,6.738826815642458
29215,"Texas County, Missouri",-0.6712567466022195,0.6983240223463687
18075,"Jay County, Indiana",-0.5068921957594519,5.4469273743016755
17021,"Christian County, Illinois",-0.5069831822891644,5.412011173184358
51059,"Fairfax County, Virginia",-0.47971529161424464,7.36731843575419
21127,"Lawrence County, Kentucky",-0.49249598821493823,6.529329608938547
27137,"St. Louis County, Minnesota",-0.5042555481083224,5.621508379888268
51171,"Shenandoah County, Virginia",-0.5709992251403051,2.793296089385475
29045,"Clark County, Missouri",-0.5395811693138831,3.910614525139665
05145,"White County, Arkansas",-0.622135340906884,1.1173184357541899
29189,"St. Louis County, Missouri",-0.45606584929989896,8.763966480446928
26145,"Saginaw County, Michigan",-0.5503785102401229,3.4217877094972065
55139,"Winnebago County, Wisconsin",-0.4759025854114066,7.82122905027933
42009,"Bedford County, Pennsylvania",-0.44999509715799313,9.113128491620111
39139,"Richland County, Ohio",-0.5531809967654492,3.35195530726257
29003,"Andrew County, Missouri",-0.44355562497202966,9.776536312849162
30013,"Cascade County, Montana",-0.45570778056259914,8.798882681564246
20133,"Neosho County, Kansas",-0.5075244557206637,5.342178770949721
36089,"St. Lawrence County, New York",-0.5171995867535342,4.853351955307263
27135,"Roseau County, Minnesota",-0.4780563561918158,7.611731843575418
19119,"Lyon County, Iowa",-0.5907131546434313,1.8854748603351956
42035,"Clinton County, Pennsylvania",-0.5195768202607342,4.713687150837989
54081,"Raleigh County, West Virginia",-0.44642947104556996,9.532122905027933
42073,"Lawrence County, Pennsylvania",-0.5931662350324637,1.78072625698324
31139,"Pierce County, Nebraska",-0.588139192464229,1.9902234636871508
56003,"Big Horn County, Wyoming",-0.68302764699292,0.4888268156424581
42129,"Westmoreland County, Pennsylvania",-0.5240577449089614,4.434357541899441
21089,"Greenup County, Kentucky",-0.5027053439627653,5.656424581005587
21095,"Harlan County, Kentucky",-0.5086553578510492,5.272346368715084
42111,"Somerset County, Pennsylvania",-0.5089951759736231,5.2025139664804465
38093,"Stutsman County, North Dakota",-0.4479474793764479,9.35754189944134
39055,"Geauga County, Ohio",-0.49608035510506,6.25
40131,"Rogers County, Oklahoma",-0.49978091993663953,5.900837988826815
39023,"Clark County, Ohio",-0.5490425605642967,3.4916201117318435
02090,"Fairbanks North Star Borough, Alaska",-0.48385646787322023,7.157821229050279
