GEOID,NAME,county_name,state_name,pop_change_abs,age_change_abs,white_change_abs,black_change_abs,hispanic_change_abs,foreign_change_abs,housing_change_abs,ownership_change_abs,real_income_change_abs,poverty_change_abs,unemployment_change_abs,college_change_abs,hs_change_abs,pop_change_abs_z,age_change_abs_z,white_change_abs_z,black_change_abs_z,hispanic_change_abs_z,foreign_change_abs_z,housing_change_abs_z,ownership_change_abs_z,real_income_change_abs_z,poverty_change_abs_z,unemployment_change_abs_z,college_change_abs_z,hs_change_abs_z,stability_index,stability_rank,stability_percentile
26113,"Missaukee County, Michigan",Missaukee County,Michigan,0.6873081542773255,0,3.358901427047769,0.17017009190463023,0.8518751196745131,0.032362809614420396,4.696436427628684,0.5523711687241359,20.70956250152502,4.892187273485975,4.567820985351802,2.609072937760832,0.04905422991987507,-0.9233727331707986,-1.2279181924176563,-0.2890593166164951,-0.5781345080901894,-0.41099589137331427,-0.7920139824572971,-0.1074385644579427,-0.8597812257228898,0.29161796874397383,0.6350263943763269,0.23461302860881186,0.0918544291361267,-0.7768185289560346,-0.36249393249210615,513,17.877094972067038
18055,"Greene County, Indiana",Greene County,Indiana,6.301170477287889,0.8999999999999986,1.325907965318052,0.31063466651593363,0.7882407041587596,0.4706197188240232,4.930275593153129,3.5483863499001416,12.89855072463768,0.21938171152298125,2.106553582365815,2.8003886826900946,0.18573834104162756,0.07711670550493754,-0.49080708305673004,-0.6373324326125794,-0.4649713762230128,-0.4621882393051835,-0.3541354856958732,-0.06421330496570808,0.4050784548217483,-0.43526673156598544,-1.2125218998776337,-0.7446272044669021,0.21143194482099115,-0.5399309112096129,-0.3624898126024264,514,17.912011173184357
19163,"Scott County, Iowa",Scott County,Iowa,3.3198193392368154,1.2000000000000028,4.410816327517168,0.8451961017495622,1.3027717522259126,0.7651179182880665,7.0716128409231995,0.45043792831360463,15.54297631461344,0.8749027211321501,1.9342191814154708,1.8178650907360172,0.021676242192597783,-0.45421273490149994,-0.24510337993641737,-0.10885525445611496,-0.034310148266804945,-0.048260457916475916,-0.059891570379556086,0.33161370710756516,-0.9028154689111824,-0.18917921340998228,-0.9533399786332407,-0.8131921961247953,-0.40267187748113115,-0.824267396554321,-0.3618835361433813,515,17.946927374301676
40101,"Muskogee County, Oklahoma",Muskogee County,Oklahoma,5.548859172705228,0.30000000000000426,5.065530313536549,0.9932627440101935,1.6140776749619263,0.14419468942307923,4.774999191226424,0.7365695604711817,5.305858022076595,3.9098343923269354,2.9048635765152433,1.124909693763902,0.35958691594220227,-0.056958459065125436,-0.9822144892973438,0.0033041224870762713,0.08497747289772417,0.20217762626783345,-0.6802786637627555,-0.0929162074553284,-0.7820162262643249,-1.1418348839758177,0.24662067839391202,-0.42701146560441144,-0.8357877450799117,-0.23863345667136146,-0.3615824382407565,516,17.981843575418992
28085,"Lincoln County, Mississippi",Lincoln County,Mississippi,0.08901906730990122,2.6000000000000014,0.4768322790987014,0.42608686711443156,0.26300567910186023,0.31229251979987455,3.636482767658236,1.2974717557405455,12.581263027435078,3.0079032474471745,2.4898313367122116,3.507841973819394,0.1212474361446283,-1.0299984176540715,0.901513901291691,-0.7827880086007726,-0.37195908015592893,-0.8847271112472122,-0.5123259772734602,-0.3033714053026761,-0.545214164651702,-0.4647931974427347,-0.10998764312955064,-0.5921362573054659,0.6536093884370472,-0.6517002800263951,-0.361067557927787,517,18.01675977653631
26063,"Huron County, Michigan",Huron County,Michigan,3.2713297463489623,1.5999999999999943,2.327173442976047,0.11950816160002498,0.610122445561176,0.01958096992137537,3.5913429732539455,0.4996329302468183,11.932671348994912,4.255002717626754,4.459088644350709,1.7262070413834607,0.3769768287186821,-0.4628544369559185,0.08250155755732123,-0.465805148138893,-0.6189495158284067,-0.6054800695709741,-0.8047847856848608,-0.31171551362249306,-0.8820462902966691,-0.5251504701332625,0.3830943968446062,0.19135276244853863,-0.459960637683026,-0.20849494988640727,-0.360637930842342,518,18.05167597765363
29135,"Moniteau County, Missouri",Moniteau County,Missouri,2.0230294547999237,0.19999999999999574,0.0253275334610521,0.9959600735630696,1.249483251606204,1.128073015369238,0.3247807729782397,3.105312705864705,20.953024099945132,1.0549237142209051,4.2048326313455995,1.42919470576995,0.17706901573384926,-0.6853236009878746,-1.0641157236707872,-0.8601355100120434,0.08715053511448599,-0.09112976758769314,0.3027501335206312,-0.9155407900160726,0.21802132928594553,0.3142742540063049,-0.882162722421597,0.09019442543323997,-0.6456013816456024,-0.5549557433043912,-0.36050573556041954,519,18.08659217877095
45049,"Hampton County, South Carolina",Hampton County,South Carolina,8.61151427189163,0.7000000000000028,2.432036568496912,0.9412961194376948,1.1491990268821377,1.5825484183505298,4.8243198590153105,1.7852272226023445,3.5826520554299286,3.145206766267407,1.9387970144828994,0.09899141020944491,0.13456757059050517,0.4888607835056759,-0.6546095518035994,-0.4478409942123146,0.04311135821747147,-0.17180600044915825,0.7568331202130631,-0.08379926308579319,-0.3392932374564828,-1.30219465405639,-0.05570015381984765,-0.8113708587461375,-1.4770144234616676,-0.6286151175225021,-0.3602645378982833,520,18.12150837988827
48037,"Bowie County, Texas",Bowie County,Texas,0.344909098723514,0.5,2.68043884432727,0.9113794731423113,1.1712193176108965,0.5096207182300829,2.0692317591043623,3.3185199965722063,11.947713027471629,1.9939905419312858,4.419370725419695,2.00707638969501,0.15676980735626955,-0.9843942935838488,-0.8184120205504745,-0.40528707741301934,0.019009470612596828,-0.154091209240485,-0.315168161660028,-0.5930783557285046,0.30803332498892566,-0.5237507070469926,-0.5108715799333251,0.1755505850239712,-0.2844096974530937,-0.5901363584851839,-0.35976969849765095,521,18.156424581005588
29081,"Harrison County, Missouri",Harrison County,Missouri,6.878908470722001,0.10000000000000142,1.7291848445913303,0.1493036683485801,0.8206669207237709,0.2946437682082934,8.054607508532422,1.8658281934783219,11.688780438208532,1.0426785580269602,4.421085904718548,1.9439803077707456,0.381310259098953,0.1800798220714592,-1.1460169580442188,-0.5682468708547059,-0.5949452224429288,-0.436102132486158,-0.5299594900698126,0.5133206486782648,-0.30526506599916764,-0.5478467067616403,-0.8870042500946407,0.1762329865274965,-0.32384645540912016,-0.20098466949589466,-0.3592757203370051,522,18.191340782122907
13195,"Madison County, Georgia",Madison County,Georgia,7.945419657451495,0.6000000000000014,3.6371026466563876,0.48729551114138303,2.11964899527929,0.5124989952598731,4.192176870748299,1.5078807140661894,2.584922050016001,2.1009973083924542,2.0182953445058187,1.2605448462512143,0.5058077264031908,0.3701509561957752,-0.7365107861770369,-0.24140052801194725,-0.3226472741393563,0.608897523422443,-0.3122923698753862,-0.20065113707685778,-0.4563835707736568,-1.395042379382002,-0.4685629141377143,-0.7797416407561177,-0.7510121058351262,0.014782241545387802,-0.359262614230892,523,18.226256983240223
30099,"Teton County, Montana",Teton County,Montana,2.683127572016461,2.5,3.2229993521718114,0.8158492288733463,0.37980939865447017,0.7024251995930952,1.555478741790529,0.12904074335240523,23.122970244887213,1.8837072963385442,3.583052982530248,1.0486359846465874,0.022563194437424272,-0.5676824554154414,0.8196126669182534,-0.3123407683173346,-0.05795300664850283,-0.7907613444116013,-0.12253015711524544,-0.6880457981520341,-1.0385031460805614,0.5162072043472816,-0.5544757101668257,-0.15718692268399537,-0.8834608764873176,-0.8227302171220706,-0.35845004087195353,524,18.261173184357542
02110,"Juneau City and Borough, Alaska",Juneau City and Borough,Alaska,0.2857142857142857,1.7000000000000028,5.466265639182041,0.1180480165156883,1.3123921052163228,1.5521721333357075,7.370107576104372,0.5918927930942601,7.066666666666666,0.46883326173697526,1.2149409575536358,2.9305031064642435,0.1497305353103684,-0.9949438549789273,0.1644027919307646,0.07195428943523541,-0.6201258593383717,-0.040521116657176455,0.7264830635682619,0.3867905734649813,-0.8430959600775474,-0.9779758474661996,-1.113892975565349,-1.099364342526378,0.29275697928395766,-0.6023361406832562,-0.35768218458538503,525,18.296089385474858
01109,"Pike County, Alabama",Pike County,Alabama,0.659320809248555,0,2.0924696845798323,0.8449180154054972,0.16348427453818282,0.33331628632905996,3.4484981307206395,4.829637482641658,9.93475211903165,3.602443394847583,4.926597292273025,1.4034194969511073,0.36381964821759993,-0.928360572470506,-1.2279181924176563,-0.5060123651375619,-0.034534184268131055,-0.9647896737426722,-0.49132036369245446,-0.3381204375871403,0.9459979096493324,-0.7110747731809874,0.12508347648572393,0.3773558260737901,-0.6617115843785526,-0.23129769644986656,-0.35743866393205254,526,18.331005586592177
40099,"Murray County, Oklahoma",Murray County,Oklahoma,1.3254247217340362,0.10000000000000142,3.5351228604830425,0.3971648271263055,2.0041276670096417,0.9382848698837274,3.2086352210557445,3.3689970302996812,9.390149561629709,1.2116959422048144,2.5830269232968925,0.6451343736278687,0.8839695159460348,-0.8096490880846684,-1.1460169580442188,-0.2588707356480243,-0.3952596784320489,0.5159634093522436,0.11312586040144113,-0.3824591884955874,0.3293437526384657,-0.7617549255136853,-0.8201776347569633,-0.5550574466820879,-1.135660298120382,0.6701755035151882,-0.35663826368233287,527,18.365921787709496
05119,"Pulaski County, Arkansas",Pulaski County,Arkansas,2.4617236695888383,1.5,6.539200149033142,1.830261696582447,0.48242859487611245,0.246919218360806,6.785552365120146,2.14808037644125,5.675500969618614,0.3595865796271056,2.7399478317768144,1.8831870867071636,0.07578340870027489,-0.6071405420793193,6.003231838894896e-4,0.25575923128076605,0.7592928517377393,-0.708206683464546,-0.5776428322070128,0.27873531836833376,-0.18610365179185326,-1.1074362924974623,-1.1570872661277416,-0.49262486954402124,-0.36184386303467525,-0.7304941139699577,-0.35647633770352777,528,18.400837988826815
36115,"Washington County, New York",Washington County,New York,2.543315848036878,1.8999999999999986,2.214212913669641,0.35666105377268575,0.54580487315557,0.6222552426008727,0.3695261776488465,0.4438307555711276,13.419427506117216,1.6625747553161325,4.698504217964949,2.3393383073878606,0.5212634689903695,-0.5925993744982746,0.3282052606776339,-0.4851564723151334,-0.4278909226999902,-0.657222000694799,-0.2026308914459233,-0.9072695847898898,-0.9056048894911782,-0.38679447547177603,-0.6419077771665003,0.2866066799316764,-0.07673701118730726,0.041568632530638125,-0.3559563712785249,529,18.435754189944134
40137,"Stephens County, Oklahoma",Stephens County,Oklahoma,3.9198218262806237,0.6000000000000014,3.959515453389969,0.814402375649592,1.7673127219298426,0.18944587105947086,1.5435981805864705,4.449269985119457,11.12663434362003,1.7850089223273375,2.5478542539150073,0.7127769870203693,0.3663785191319988,-0.347281692256232,-0.7365107861770369,-0.18616783053804062,-0.05911864177469208,0.3254515147157581,-0.6350665542095785,-0.6902419244502402,0.7854141067272634,-0.6001594425719311,-0.593499378096514,-0.5690512504116733,-1.0933818350127187,-0.2268629100649837,-0.35588281724004767,530,18.470670391061454
21061,"Edmonson County, Kentucky",Edmonson County,Kentucky,0.34604927082475073,2.5,2.0522015661266835,0.6536299057717654,0.15373382852470452,1.846192796728144,1.2213976499690784,3.4087399218242496,5.05659843410999,0.13350403461382498,3.0782688532019353,2.096508871721092,0.26373812483319625,-0.9841910947734889,0.8196126669182534,-0.5129107164372485,-0.18864251823779077,-0.9726336716920102,1.0202498551409702,-0.7498008161920794,0.3461224329981406,-1.165030724165767,-1.2464764809925712,-0.3580204151589261,-0.22851197703199505,-0.40474926635359904,-0.3557679019983163,531,18.505586592178773
29145,"Newton County, Missouri",Newton County,Missouri,0.5725678646285978,0.6000000000000014,6.552109870468357,0.0904035102030255,1.1523598193065894,0.5418021628560075,1.2910122522818848,0.3427633030945003,20.46205081627425,0.0847158294246011,2.637540756840151,3.3997229706402674,0.7986261534043564,-0.9438214797518486,-0.7365107861770369,0.2579708020484645,-0.6423972321875023,-0.1692632194049466,-0.2830145040672133,-0.7369325302371965,-0.9482736137540736,0.2685847865781144,-1.2657665122343584,-0.5333685643607324,0.5860320868236114,0.5222666816554247,-0.35573031423609947,532,18.540502793296092
01015,"Calhoun County, Alabama",Calhoun County,Alabama,0.8738245182871675,0.4000000000000057,3.4855995448248507,1.246688443278643,0.6491809119157681,0.04370521005827799,0.2607586388023862,2.3848739742782072,12.796500403235662,3.677384656157031,6.587362119852961,1.114317173712072,0.2723136001222599,-0.8901322221651825,-0.9003132549239062,-0.2673545993610249,0.289146003676439,-0.5740584782339014,-0.780681375596678,-0.9273753060895088,-0.08613397326789317,-0.44476342922919154,0.1547139838255898,1.038107979566063,-0.8424083566407022,-0.3898870859904397,-0.3554723164946413,533,18.575418994413408
39119,"Muskingum County, Ohio",Muskingum County,Ohio,0.5189244534422377,0.3999999999999986,1.6823315934952632,0.03651389861445509,0.4458050898926117,0.14416188604650126,1.1660423152007597,1.2929300456965223,18.77421403620197,3.6144843057831437,5.116685381406909,2.8028307187325456,0.6841584551379043,-0.953381683272784,-0.900313254923912,-0.5762733244862345,-0.6858125718868089,-0.7376694072815939,-0.6803114388152939,-0.7600332710688051,-0.5471315868168176,0.1115164365232298,0.12984424903773087,0.4529843028831594,0.2129582834047662,0.3238823915670012,-0.3545954519335663,534,18.610335195530723
01093,"Marion County, Alabama",Marion County,Alabama,4.337144167458316,0.20000000000000284,2.593457115443641,0.11288688713695327,0.3924947362334543,0.6065842324282098,3.972026072786529,2.518848627582301,27.085957597800054,2.9306588822959405,4.942786459235853,0.028339833062454467,0.17607328068959305,-0.2729074787739525,-1.0641157236707812,-0.4201879604327088,-0.6242838441262484,-0.7805562971944109,-0.21828837050201907,-0.24134609657167874,-0.029572465087291087,0.8849987203040187,-0.14052875877912638,0.3837968505682228,-1.5211735703085638,-0.5566814545125534,-0.3539112653143918,535,18.645251396648042
05047,"Franklin County, Arkansas",Franklin County,Arkansas,4.4543429844097995,2.200000000000003,5.563048681088759,0.40381111093805966,1.0518063970179785,0.6759257817164275,3.4027171880842575,2.0570903505638825,0.40071215426665674,0.3021272000631541,6.109972325932729,0.10353073443202199,0.3590159985009791,-0.2520205791959862,0.5739089637979465,0.08853424023928462,-0.3899052017357183,-0.2501560151950547,-0.14900669409857575,-0.3465830624037254,-0.22451788139492893,-1.5983026996626213,-1.1798057330732554,0.8481736016519552,-1.474177223033524,-0.23962291529585933,-0.3533447076461587,536,18.68016759776536
18107,"Montgomery County, Indiana",Montgomery County,Indiana,0.4321294817065186,0.29999999999999716,4.2408075090208825,0.23738722604842066,0.6351391378922839,0.5827852262791859,0.14520813165537272,3.945529182153223,15.9741606533293,2.3429884242800263,4.949733530121662,1.929817717353128,0.3210837304321643,-0.968850080528593,-0.9822144892973496,-0.13797954928495182,-0.5239820540931847,-0.5853547457577688,-0.24206682742525362,-0.9487348616827176,0.5727444797105304,-0.14905364353781364,-0.37288371938969256,0.3865608132750626,-0.33269845751917737,-0.30536343586401904,-0.3530674285688407,537,18.71508379888268
21009,"Barren County, Kentucky",Barren County,Kentucky,4.263193647372983,0.10000000000000142,3.7549264693977022,0.8657141690315004,0.7923235795323165,0.944663643816303,3.098810139679255,1.9057451186869514,3.8035232094638047,0.8377016889624294,3.4124260415041103,2.1931844739979294,0.9349401489665041,-0.2860867678396445,-1.1460169580442188,-0.22121607063067533,-0.017780081807622874,-0.4589036648340965,0.1194991265886521,-0.402760396937756,-0.2884129119830811,-1.2816406122506807,-0.968048637621564,-0.2250725840699649,-0.1680871105272724,0.7585128510836322,-0.3527702937595609,538,18.75
01061,"Geneva County, Alabama",Geneva County,Alabama,0.6302207637231504,1.7000000000000028,2.659564865469548,0.4375079712726073,0.9155559373755322,0.26115699954312976,1.3579662087478288,2.587583072078104,11.267232822322711,1.7994114622380621,6.738639145268415,1.3695710388278108,0.1318485491116661,-0.9335467146553286,0.1644027919307646,-0.40886300906103845,-0.36275784262328487,-0.35976621400589265,-0.5634173446212546,-0.7245560656882342,-5.541116244596098e-4,-0.5870754931457838,-0.5878048573868173,1.0982950805072742,-0.6828677863087361,-0.6333274613014348,-0.3524491559987867,539,18.78491620111732
39153,"Summit County, Ohio",Summit County,Ohio,0.3883914720092195,0.5,4.2806350507608215,0.2940406148145396,0.6704658302151627,1.0328069303815752,0.5967093295483281,0.10962158888219165,16.496146320035145,2.317882135884556,4.234091931602732,2.5176086617158475,0.7471565279913079,-0.9766449665184899,-0.8184120205504745,-0.13115667340003334,-0.47834011966663187,-0.5569352763555991,0.20756630592969405,-0.8652746919707386,-1.046701537622089,-0.10047819572805866,-0.38281032123199416,0.10183553519996692,0.034686782493045715,0.4330645289667544,-0.3522769731118958,540,18.81983240223464
28075,"Lauderdale County, Mississippi",Lauderdale County,Mississippi,9.369432227358242,1.2000000000000028,1.983494737669254,1.2404291690404392,0.2529585927606237,0.13134479975313496,3.53008760591699,2.400909049439953,2.8279295035651835,1.5476988930071727,5.266530161475445,0.7239439038530247,0.44205010483015883,0.6239351523085791,-0.24510337993641737,-0.5246809172212286,0.2841033153119831,-0.8928097491643434,-0.6931174582095404,-0.3230385917839025,-0.07936427457810423,-1.3724283563729913,-0.6873277503807746,0.5126015704671186,-1.0864022099264397,-0.09571627187845816,-0.35225760933573225,541,18.854748603351958
46087,"McCook County, South Dakota",McCook County,South Dakota,1.7631344612644702,3.3999999999999986,2.0891307254588014,0.11148509339981694,1.916590486692634,0.053824151581577384,0.8048289738430584,1.681647892291565,12.277441125028709,0.41385209704271286,0.12703030092049916,4.216557007640759,0.11449000650277696,-0.7316414800586027,1.55672377627918,-0.506584363876936,-0.6254131777675961,0.44554186535843343,-0.7705711712623523,-0.8268036958487017,-0.3830224279729656,-0.4930665503432805,-1.13563159826214,-1.5322006461618716,1.0965754553658709,-0.6634116003606316,-0.35150043191627645,542,18.889664804469277
05105,"Perry County, Arkansas",Perry County,Arkansas,2.8502415458937196,1.3999999999999986,3.472226426153739,0.6776305200623622,0.6448350497385156,0.06671038755444103,0.959379465196979,8.493590020764131,8.432072329288605,1.8688683177171725,1.9562710786424002,0.21469994135661707,0.35363666545654837,-0.5378997930879358,-0.08130091118954806,-0.26964555493852627,-0.16930679115232605,-0.5775546192267701,-0.7576960618958236,-0.7982349782070575,2.4928478275062913,-0.8509126046718104,-0.5603427913618046,-0.804418624852506,-1.4046934615709492,-0.24894585253780918,-0.351392632091275,543,18.924581005586592
27055,"Houston County, Minnesota",Houston County,Minnesota,0.17498276684871944,0.19999999999999574,2.8199028674930418,0.3244475303981218,0.681202730510569,0.24091795929407667,1.206356571163438,2.5620928378758947,14.147941303247812,4.084492931514823,4.0858703926417395,3.9450081889598927,0.08534132221855373,-1.0146781677887418,-1.0641157236707872,-0.38139542658795095,-0.45384325412326715,-0.548297699799307,-0.583638909493175,-0.7525811653819117,-0.011315595642494113,-0.3189997328411401,0.31567771102120395,0.04286409057638985,0.9268500982760839,-0.713929267146214,-0.3505694648154855,544,18.959497206703908
36029,"Erie County, New York",Erie County,New York,3.316845770690371,0.3999999999999986,3.7382704121855284,0.28618720167474265,1.1176754762531216,0.8743592154187949,4.302356273050885,0.030192955824759338,13.23016650342801,0.9663392820033376,2.991480510149799,3.3086822733016277,0.5558774743998782,-0.4547426773465973,-0.900313254923912,-0.22406942803427335,-0.4846671016064237,-0.19716593435864752,0.049255402472830556,-0.1802844322755156,-1.080234770719955,-0.40440690919350936,-0.9171875088097277,-0.3925500388704838,0.5291291883298291,0.10155826274315348,-0.35043686173794086,545,18.994413407821227
48363,"Palo Pinto County, Texas",Palo Pinto County,Texas,1.9302126444983587,0.3999999999999986,5.3891617500774345,0.2350267205279879,1.5777147750865481,0.5938992576606772,0.8644400785854618,0.9260321287228521,37.70364998791395,1.978667536827123,0.9500398023151684,1.4892368894718278,0.24287483160067325,-0.7018651962560117,-0.900313254923912,0.05874558403633541,-0.5258837591901538,0.17292455295609313,-0.2309623924419841,-0.8157845602589461,-0.7020287932701073,1.8730702238969634,-0.5169300370139035,-1.2047579574920004,-0.6080733926867248,-0.44090749858437434,-0.34944357547913274,546,19.029329608938546
51735,"Poquoson city, Virginia",Poquoson city,Virginia,3.1066677683219037,1.3000000000000043,2.0641813667931928,1.1172487038407952,1.2742676803863509,0.3275614575078878,3.989024905023217,0.7430084148651162,17.19506350347472,1.7506561405555043,3.2604634336055325,1.5880472491748954,0.2110943939768788,-0.49220011030673577,-0.1632021455629798,-0.5108584508566267,0.1848648613073266,-0.07119129418265639,-0.497070223512985,-0.23820385590875184,-0.7792978664365925,-0.035437683443950166,-0.6070818870461837,-0.28553245096490865,-0.5463142450452729,-0.49598626449106736,-0.3490393551116449,547,19.064245810055866
17073,"Henry County, Illinois",Henry County,Illinois,1.7469169115148608,1.6000000000000014,3.7866849465063552,0.6079917819993654,1.1343577881483604,0.9369896667280475,0.37505648441030276,2.282376731653031,6.267184584332991,1.5552710860727572,1.3069067973643573,3.4876648987337138,0.3949109665446713,-0.7345317339180849,0.08250155755732705,-0.21577551020087923,-0.22541017323491788,-0.18374541799297733,0.11183177558750722,-0.9062473054625604,-0.12940632728603885,-1.0523748255268721,-0.6843338333010738,-1.062774799146411,0.6409981707172265,-0.17741324513617265,-0.3489755128726098,548,19.099162011173185
29013,"Bates County, Missouri",Bates County,Missouri,4.046483909415972,1.0999999999999943,2.763383392039785,1.475514109792187,0.7526957179348865,0.23166818161191816,7.478550390574977,1.0927908314425139,16.176529790660226,1.2633781437334157,1.3615189036332689,1.3943221081743555,0.486638716628363,-0.32470827146923537,-0.3270046143098607,-0.3910778058976327,0.4734958950702152,-0.4907833208700567,-0.5928807004649262,0.4068362693390975,-0.6316264933167285,-0.13022138032499414,-0.7997433663048977,-1.0410468180230898,-0.6673976984490153,-0.018439623255503305,-0.34881522525204833,549,19.134078212290504
18093,"Lawrence County, Indiana",Lawrence County,Indiana,1.8642592995431801,1.7999999999999972,1.8534278708567342,0.03509134659804625,0.3728656892957858,0.19484617991701914,2.1627286585365852,0.8752573955860328,24.120485713644428,3.31586896514448,5.050635442225679,1.8855187922996208,0.042315280576744385,-0.7136192474379452,0.24630402630419634,-0.546962736541052,-0.6869586291177247,-0.7963473906186187,-0.6296709082427976,-0.5757954179853201,-0.7234649038541556,0.6090349651128757,0.011776793433337396,0.42670566377227004,-0.3603864839665926,-0.788497821032537,-0.34829862232108183,550,19.168994413407823
56025,"Natrona County, Wyoming",Natrona County,Wyoming,1.0665209045724382,1.5,1.3689172676693602,0.6537722087058548,1.5157003710159334,0.30019014304657965,5.833810888252149,4.878624500415768,1.7284081100600694,1.1510503281033877,1.972603037198572,2.199433627112814,0.35872442844619457,-0.8557903220157673,6.003231838894896e-4,-0.6299644877427698,-0.1885278740597835,0.12303546504289453,-0.5244179042428048,0.1028055411007994,0.9666792813733145,-1.4747486832949463,-0.8441558849540474,-0.7979207892724605,-0.16418122079044734,-0.24012823617856657,-0.34820883014236126,551,19.203910614525142
47163,"Sullivan County, Tennessee",Sullivan County,Tennessee,1.1934969716289447,1.1000000000000014,1.4907840883359285,0.1917612273909708,0.6084279727196342,0.046139908473667335,2.344764171354392,1.4954048803782882,17.34492255603002,2.807286631949621,3.0955450040355794,4.199068072648815,0.308003142985001,-0.8331609437472796,-0.32700461430985495,-0.609087422386165,-0.5607399406772738,-0.6068432319817899,-0.7782487794189684,-0.5421460835776111,-0.4616506265323037,-0.02149195456568673,-0.18930806013526105,-0.35114692309200773,1.0856443979190102,-0.32803343879012464,-0.3479398170227167,552,19.238826815642458
17001,"Adams County, Illinois",Adams County,Illinois,2.2797371597157032,0.8999999999999986,1.6818106768597119,0.2356364935439812,0.5005712771929764,0.09530695902010544,1.0666399170762697,1.1372556527732627,20.233550316678397,2.3341064701057768,3.3239260255729417,4.042358916709242,0.4552191893353523,-0.6395737530548046,-0.49080708305673004,-0.5763625629728567,-0.5253925049048023,-0.6936113344218201,-0.7291241821084657,-0.7784078425117242,-0.6128543054929642,0.24732076574269898,-0.3763954938615118,-0.2602832142203108,0.9876969364633169,-0.07289289445196416,-0.3477451899116876,553,19.273743016759777
21001,"Adair County, Kentucky",Adair County,Kentucky,0.7618747372845733,0.6999999999999957,2.5382421967439655,1.1067837738450799,0.6809213300233667,1.8242123522492448,1.1724703951225233,2.1681177747737053,24.070745143519865,0.025787544221760328,3.917765549872934,0.8253052035275825,0.2192965757321872,-0.9100836508092487,-0.6546095518036051,-0.4296468554793487,0.17643395083496746,-0.5485240796840328,0.9982883896527782,-0.7588450380282368,-0.17764424964563758,0.6044061589554938,-1.2890657596278414,-0.02401812840329998,-1.0230486557997045,-0.48177104020206835,-0.3475483469261373,554,19.308659217877093
38067,"Pembina County, North Dakota",Pembina County,North Dakota,5.684007707129094,1.6000000000000014,4.2351534720177995,0.8254545567009033,0.8583501536674234,0.27249925282009446,8.51063829787234,2.8687579331552655,4.470579117664155,2.1651484603750086,0.5068978668459745,1.620563463660094,0.17070544772144558,-0.032872602739552025,0.08250155755732705,-0.13894814516196244,-0.05021462148921855,-0.4057868831605543,-0.5520848848004573,0.597618115107625,0.11815247811306034,-1.2195650773811868,-0.4431986335469325,-1.3810664770978025,-0.5259907314261827,-0.5659844609399244,-0.3474954128435201,555,19.343575418994412
40081,"Lincoln County, Oklahoma",Lincoln County,Oklahoma,1.839026945236571,0.3999999999999986,2.9501725176777853,0.18867601237007103,0.9587774217135316,0.32801546858199004,4.461821527138914,3.696058679054673,11.797192886206737,1.3191269329720026,4.5189584706399355,2.324824558166224,0.33347685701913576,-0.7181160987221692,-0.900313254923912,-0.3590788683482805,-0.5632254968768693,-0.3249955754068009,-0.4966166044542473,-0.1508072188562365,0.4674228568972964,-0.537757956158777,-0.7777012378450937,0.2151725808797009,-0.08580849704874616,-0.28388487328989187,-0.3473623264733868,556,19.37849162011173
29125,"Maries County, Missouri",Maries County,Missouri,7.078478786546494,1.4000000000000057,2.3013322378830736,0.18539289058816127,0.7892660852521785,0.30596314671102554,6.495204882301657,0.17220425327032274,16.14913718307143,0.026541431385599168,4.864999391054323,0.604761119357855,0.7238807337768236,0.21564677789742787,-0.08130091118954225,-0.47023201777140355,-0.5658704936254827,-0.4613633450200452,-0.518649885272049,0.22506447473699043,-1.0202803467740065,-0.13277050813668254,-1.2887676853927506,0.3528484754814907,-1.160894674138449,0.3927251844930304,-0.34721884267011327,557,19.41340782122905
39047,"Fayette County, Ohio",Fayette County,Ohio,0.09004329004329004,0.6000000000000014,2.762995034099859,0.9117839059778785,0.4965982842457708,0.8638692080787511,0.11048851708625995,3.1845234363946062,19.917685331230288,2.432444682962416,5.651791420109198,1.0431031994443636,0.10912130200902936,-1.0298158830693869,-0.7365107861770369,-0.391144335688508,0.01933529572849782,-0.6968075111390222,0.03877445271813349,-0.9551527957608452,0.25146256814990586,0.21792669595455283,-0.3375142275614129,0.6658816749538832,-0.8869190169009282,-0.6727161172314735,-0.3471692296941262,558,19.44832402234637
17079,"Jasper County, Illinois",Jasper County,Illinois,3.758542141230068,0.8999999999999986,1.3635567166318765,0.07102062122212816,0.6899881264696404,0.3148384820016149,2.5374855824682814,4.523004780177175,4.561727596844808,2.612793981091544,0.6066530104779648,3.887002522906096,0.6801241322802127,-0.37602458124811916,-0.49080708305673004,-0.6308828063937763,-0.6580127596454527,-0.5412300612736624,-0.5097822133799941,-0.5065214567687344,0.8165435115138975,-1.2110828939118206,-0.26620716508899234,-1.3413778800838487,0.8905949879351998,0.3168904952658488,-0.34676153124124504,559,19.48324022346369
20001,"Allen County, Kansas",Allen County,Kansas,4.980320920375416,0.19999999999999574,1.8346103597219354,0.20830629301761538,1.0914520479521204,1.8550006267806514,2.9124659945591294,0.5291206994136104,22.22721636701798,2.8447861174045563,0.10694545565304203,1.1359163067634128,0.740302459603214,-0.15828201924714588,-1.0641157236707872,-0.5501863736857733,-0.547410662114048,-0.21826204806804336,1.0290500800822668,-0.43720618368015707,-0.869597124310253,0.4328492722810307,-0.17448139776530738,-1.5401916058345726,-0.8289083142255779,0.42118572374936986,-0.346581259729923,560,19.518156424581008
