GEOID,NAME,stability_index,stability_percentile,stability_category
54091,"Taylor County, West Virginia",-0.4944435972284478,6.459497206703911,Most Stable (Top 10%)
12121,"Suwannee County, Florida",0.1739912056338924,72.10195530726257,Moderate Stability
53045,"Mason County, Washington",0.08511268235376372,65.95670391061452,Moderate Stability
50003,"Bennington County, Vermont",-0.3324483031311406,21.15921787709497,Very Stable (Top 25%)
54093,"Tucker County, West Virginia",0.062082312373582936,64.69972067039106,Moderate Stability
32027,"Pershing County, Nevada",0.17504591781508147,72.20670391061452,Moderate Stability
32510,"Carson City, Nevada",0.4640160969764505,87.25558659217877,Less Stable (Bottom 25%)
19131,"Mitchell County, Iowa",-0.12008117030941504,45.98463687150838,Moderate Stability
13229,"Pierce County, Georgia",0.023099597168315257,61.62709497206704,Moderate Stability
37061,"Duplin County, North Carolina",0.8043881146670663,95.04189944134079,Least Stable (Bottom 10%)
37127,"Nash County, North Carolina",-0.1971809192675321,37.011173184357546,Moderate Stability
13211,"Morgan County, Georgia",0.6033464228528775,90.99162011173185,Least Stable (Bottom 10%)
18035,"Delaware County, Indiana",-0.2974523797418198,25.73324022346369,Moderate Stability
20185,NA,NA,NA,Insufficient Data
26035,"Clare County, Michigan",0.007135411099080728,59.951117318435756,Moderate Stability
08017,NA,NA,NA,Insufficient Data
26007,"Alpena County, Michigan",-0.6113750138518405,1.431564245810056,Most Stable (Top 10%)
26011,"Arenac County, Michigan",-0.06592366895825813,52.339385474860336,Moderate Stability
20051,"Ellis County, Kansas",-0.5099230084594991,5.13268156424581,Most Stable (Top 10%)
20165,NA,NA,NA,Insufficient Data
26157,"Tuscola County, Michigan",-0.3073930879523547,24.755586592178773,Very Stable (Top 25%)
18009,"Blackford County, Indiana",-0.4482953291073868,9.252793296089386,Most Stable (Top 10%)
46101,"Moody County, South Dakota",-0.18900035306329066,37.988826815642454,Moderate Stability
01071,"Jackson County, Alabama",-0.5475443332578982,3.596368715083799,Most Stable (Top 10%)
18011,"Boone County, Indiana",0.4499450058609336,86.83659217877096,Less Stable (Bottom 25%)
18133,"Putnam County, Indiana",-0.25519811317134095,30.656424581005588,Moderate Stability
18159,"Tipton County, Indiana",-0.1424653353408368,43.331005586592184,Moderate Stability
40021,"Cherokee County, Oklahoma",-0.23069099077274263,33.37988826815643,Moderate Stability
46029,"Codington County, South Dakota",-0.2424266661708835,32.227653631284916,Moderate Stability
27087,"Mahnomen County, Minnesota",-0.3119361272084165,23.987430167597765,Very Stable (Top 25%)
20171,NA,NA,NA,Insufficient Data
55025,"Dane County, Wisconsin",-0.03077500814148891,56.040502793296085,Moderate Stability
13197,"Marion County, Georgia",0.34161379411772425,82.08798882681563,Less Stable (Bottom 25%)
26095,"Luce County, Michigan",0.28893049133416215,79.43435754189943,Less Stable (Bottom 25%)
29013,"Bates County, Missouri",-0.34881522525204833,19.134078212290504,Very Stable (Top 25%)
55121,"Trempealeau County, Wisconsin",-0.21075552637722175,35.649441340782126,Moderate Stability
51650,"Hampton city, Virginia",-0.23536574284002015,32.995810055865924,Moderate Stability
48301,NA,NA,NA,Insufficient Data
40015,"Caddo County, Oklahoma",-0.003891632684396076,58.69413407821229,Moderate Stability
08019,"Clear Creek County, Colorado",-0.14202929481084253,43.365921787709496,Moderate Stability
08027,NA,NA,NA,Insufficient Data
08005,"Arapahoe County, Colorado",0.2672965611821094,78.42178770949721,Less Stable (Bottom 25%)
48431,NA,NA,NA,Insufficient Data
48485,"Wichita County, Texas",-0.33490353391368693,20.879888268156424,Very Stable (Top 25%)
48261,NA,NA,NA,Insufficient Data
48263,NA,NA,NA,Insufficient Data
48259,"Kendall County, Texas",0.8019565557589595,94.93715083798882,Least Stable (Bottom 10%)
37113,"Macon County, North Carolina",-0.02822151790976896,56.38966480446928,Moderate Stability
40049,"Garvin County, Oklahoma",-0.13026294188449608,44.587988826815646,Moderate Stability
48449,"Titus County, Texas",0.07014867347142187,64.97905027932961,Moderate Stability
31067,"Gage County, Nebraska",-0.4574028312979921,8.659217877094973,Most Stable (Top 10%)
40109,"Oklahoma County, Oklahoma",-0.12837681944098478,44.937150837988824,Moderate Stability
36001,"Albany County, New York",-0.14509778426174907,42.877094972067034,Moderate Stability
