GEOID,NAME,stability_index,stability_percentile
21159,"Martin County, Kentucky",1.030723630768088,97.66061452513966
13141,"Hancock County, Georgia",0.7067905628407112,93.54050279329608
48501,"Yoakum County, Texas",1.1988874702522112,98.39385474860335
13247,"Rockdale County, Georgia",0.6207895251348968,91.41061452513966
48367,"Parker County, Texas",0.6847046874419499,93.12150837988827
13117,"Forsyth County, Georgia",1.247475561964649,98.53351955307262
37141,"Pender County, North Carolina",0.6893345440023798,93.26117318435753
48093,"Comanche County, Texas",0.8170020637200965,95.28631284916202
05147,"Woodruff County, Arkansas",0.5996706814164691,90.81703910614524
05073,"Lafayette County, Arkansas",0.9596886368983083,96.92737430167597
48121,"Denton County, Texas",0.9136579785620224,96.47346368715084
13291,"Union County, Georgia",0.6657745877936416,92.63268156424581
21041,"Carroll County, Kentucky",0.718642618231404,93.78491620111731
12069,"Lake County, Florida",0.9215238195965164,96.57821229050279
25025,"Suffolk County, Massachusetts",0.6032415938687592,90.95670391061452
13063,"Clayton County, Georgia",0.6227591888876235,91.51536312849163
13133,"Greene County, Georgia",1.978621426306712,99.79050279329608
13093,"Dooly County, Georgia",1.214837483237592,98.42877094972067
41017,"Deschutes County, Oregon",0.7524342045887848,94.37849162011173
54065,"Morgan County, West Virginia",0.6615782085386335,92.49301675977654
28119,"Quitman County, Mississippi",0.7300614673370271,93.95949720670392
48323,"Maverick County, Texas",0.9309225896299002,96.71787709497207
13243,"Randolph County, Georgia",1.024229372462524,97.62569832402235
12037,"Franklin County, Florida",0.6249308331201949,91.55027932960894
51153,"Prince William County, Virginia",0.5756097022606634,90.1536312849162
51683,"Manassas city, Virginia",1.3680657772008478,98.88268156424581
16073,"Owyhee County, Idaho",1.0081802213425097,97.45111731843575
17101,"Lawrence County, Illinois",0.8625713055232858,95.94972067039106
13135,"Gwinnett County, Georgia",0.6104558354111735,91.27094972067039
45015,"Berkeley County, South Carolina",0.7852079074634624,94.72765363128491
48377,"Presidio County, Texas",1.227293000724966,98.46368715083798
49021,"Iron County, Utah",0.8225954992675537,95.32122905027933
12131,"Walton County, Florida",1.1446568116181342,98.21927374301676
13049,"Charlton County, Georgia",0.8013138793919322,94.90223463687151
54021,"Gilmer County, West Virginia",0.6515464015173017,92.21368715083798
54027,"Hampshire County, West Virginia",1.4042740065300434,98.98743016759776
12097,"Osceola County, Florida",1.8665558651812275,99.68575418994413
13139,"Hall County, Georgia",0.770618734187187,94.55307262569832
28135,"Tallahatchie County, Mississippi",1.9817063627913738,99.82541899441341
53059,"Skamania County, Washington",0.5971829466562574,90.78212290502793
48405,"San Augustine County, Texas",0.5644918052403345,90.01396648044692
48495,"Winkler County, Texas",0.7756797247732851,94.58798882681563
12043,"Glades County, Florida",0.8076139660431255,95.11173184357543
48397,"Rockwall County, Texas",0.9605191366429887,96.9622905027933
28009,"Benton County, Mississippi",0.7514552668958687,94.34357541899442
53049,"Pacific County, Washington",0.6807325045117065,93.08659217877096
48135,"Ector County, Texas",0.672610722382795,92.87709497206704
08065,"Lake County, Colorado",1.0018424545887503,97.38128491620111
48257,"Kaufman County, Texas",1.7913354977112415,99.6159217877095
20181,"Sherman County, Kansas",0.8601249652729296,95.87988826815642
05007,"Benton County, Arkansas",0.5825107799703658,90.39804469273743
12095,"Orange County, Florida",0.9961439456137698,97.27653631284916
13131,"Grady County, Georgia",0.8646270153358524,95.98463687150837
45043,"Georgetown County, South Carolina",0.6270603741432837,91.58519553072625
06069,"San Benito County, California",0.9370007604178026,96.7527932960894
13219,"Oconee County, Georgia",1.045743887187022,97.7304469273743
47119,"Maury County, Tennessee",0.8576823150846846,95.84497206703911
48107,"Crosby County, Texas",0.6538350658627932,92.24860335195531
37123,"Montgomery County, North Carolina",0.7847044677867978,94.6927374301676
27105,"Nobles County, Minnesota",0.5807963884097018,90.29329608938548
01011,"Bullock County, Alabama",0.8817473914089136,96.08938547486034
13013,"Barrow County, Georgia",0.8423900686076701,95.53072625698324
48169,"Garza County, Texas",2.166204529762392,99.89525139664805
48489,"Willacy County, Texas",0.9533799762620301,96.85754189944134
13281,"Towns County, Georgia",0.616804318071411,91.30586592178771
12035,"Flagler County, Florida",0.8043134917694921,95.00698324022346
13033,"Burke County, Georgia",0.8433588920956873,95.56564245810057
13163,"Jefferson County, Georgia",0.8981426061458078,96.22905027932961
13029,"Bryan County, Georgia",0.9969616245049683,97.31145251396647
05079,"Lincoln County, Arkansas",0.8290311395668516,95.4608938547486
46005,"Beadle County, South Dakota",0.605751052785317,91.13128491620111
